9.528999999999999693e-01
9.431000000000000494e-01
9.202000000000000179e-01
8.770999999999999908e-01
8.265000000000000124e-01
7.782000000000000028e-01
7.301999999999999602e-01
6.984000000000000208e-01
6.562000000000000055e-01
6.309000000000000163e-01
6.036000000000000254e-01
5.743000000000000327e-01
5.521000000000000352e-01
5.258000000000000451e-01
5.119000000000000217e-01
4.954999999999999960e-01
4.812000000000000166e-01
4.637999999999999901e-01
4.506999999999999895e-01
4.429000000000000159e-01
4.267000000000000237e-01
4.151000000000000245e-01
4.062000000000000055e-01
4.005000000000000226e-01
3.915000000000000147e-01
3.857999999999999763e-01
